UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
P63159,0.09324078861594619,-0.04051847297501131,0.01588017782882647,0.011775830174641356,-0.026955662891372502,-0.02165246428530291,0.053817871334636745,-0.030311236731534092,-0.1159947517206874,0.010735603167993862,0.007174507474933325,0.010148339427058707,0.08260977976002631,-0.031822700111678585,-0.08540942439213818,-0.056320091519884326,0.07241069226459315,0.06679710262080077,-0.030945091995240592,0.016834182272635508,0.0637487407403349,0.012642717128529823,-0.26666405826276496,-0.1770507908259477,0.05688438715126032,-0.008851561180456732,-0.06320997960886557,-0.04656684920281952,-0.035756708152353316,-0.11094318855419177,-0.009250366376125025,-0.023224557133418935,-0.1214521960110577,-0.07822212051900843,-0.00836560560327504,0.0644296984105541,0.01580093513019009,0.050315735823576985,0.19322871609571576,-0.03533413406458226,0.12964899516580208,0.00010514871073808712,0.0834401076897828,-0.018575962397649654,0.03991528483833974,0.07105376233448994,-0.05322384006553998,-0.06696117731710674,-0.029465184188078378,-0.06565900000066399
P46527,0.07639954323841726,-0.061713588678511434,-0.005168140918170828,0.06536572260519026,-0.03340414377195382,0.07178361633063753,0.12458016767304307,-0.05314267593002732,-0.080931627234044,0.060239965037354036,0.05358321097546799,-0.09600252245084614,0.11204806661007301,-0.05345811073473404,-0.0784215460678826,-0.06322204822432047,0.09134785149857912,0.04205010021310177,0.05977281407801444,0.042406037727421714,-0.004858905735505249,0.013141304384350455,-0.19405072836702375,-0.12641653410026793,0.017782994080295544,0.044810772874465575,-0.05655638688821678,-0.07172263067964084,-0.04701213310452877,-0.11170683675339714,-0.02496630120758632,-0.06050510886955702,0.008107887197636337,-0.11567890729926063,-0.10646295573666138,0.06758320431999132,0.017413607641266638,0.005250829168615089,0.16816343347498383,0.009878700544256963,0.0877684305368421,0.02603714805536589,0.09037032601410276,-0.018895201073108405,-0.03036623514499116,0.06918778146718377,-0.09642230415130873,-0.03759867264026059,-0.10278289920555986,0.00040495639721994746
Q8IZH2,0.14797500923614557,-0.10215224277293283,0.060211151545935454,0.06452036045928418,-0.020619495224247577,-0.04675654192179321,0.0985847482885497,-0.0958656080214647,0.02205277925517683,0.21592438799972713,-0.021936482129780215,-0.006229734114496738,-0.0010528877168366018,-0.044206637646517985,-0.04130398566432366,-0.10821608726840876,0.19068990452982687,-0.02112705428248626,0.07254771948811439,-0.09768323601282475,0.04908198232599012,0.046115918949885676,-0.45274541604260143,-0.19299240743828522,-0.04596005883365976,-0.04463375068531941,-0.024405226840521432,-0.10894098924534552,-0.1747667918553672,-0.10588726200643743,-0.025091610000693487,-0.06596942665239874,0.06929630484757097,-0.15438404456258,0.02318620995093727,-0.03881539979347612,0.03683740562159579,0.022718961038849045,-0.005340703222796722,0.24892108739412716,0.10159182979901245,-0.011837938987998599,0.08801233454945118,0.058375418261699105,-0.05688254184145017,0.10954270761880755,-0.08340709881188252,0.07640674079147078,-0.08774789947232407,-0.04590423852361052
P54279,0.08252838557728935,-0.020524540827402057,0.03317670825460009,-0.04653844078792145,-0.05541871210381783,0.056026459182445656,-0.04607771447846373,-0.04367005791094892,-0.08462016944104084,0.13474573659236844,-0.11487776079387253,-0.00676674201884089,0.09186300159054063,0.03086852409618257,-0.1582181315116464,-0.0873813051730768,0.1113033210373257,-0.12056646466719562,-0.07558499203788387,0.06944434167384882,-0.12159826099238076,0.12888339030477403,0.030002178765829484,0.13919841183311193,-0.019813851030918664,0.07721689257608956,0.15067327250669665,0.13829278156201535,-0.18560137798433546,0.19029294953886416,-0.02721379713933946,-0.020618331543404162,-0.08539635036075054,0.11978967090292165,-0.07773629738223893,0.015219659708123147,0.14565839631625993,0.024204922114774232,-0.16400936289575185,-0.3899635329085003,-0.03719115202942681,-0.031162113669268868,0.1764835635933293,0.011277765328949998,-0.021603121212049728,7.985261576340695e-05,-0.14888678509300657,0.07892689819492771,-0.02482503088064219,-0.049013634052456505
P07288,-0.007022144540949262,-0.07717296918326659,0.1413895661392074,0.11824596067073712,0.14831830340142538,0.0864961896683595,0.06578839590453363,-0.08816256577328997,-0.05572303528979426,0.07211510496656656,0.01886219970843688,0.1668190561215367,0.10194743600737202,-0.06436415296592779,-0.04610076214009698,-0.06320310679460847,0.13969340645109415,0.11018963853926411,0.0901465365917561,0.008738557992757955,0.12121575604690908,-0.06376083833114717,-0.16260331927087662,-0.1624516684858962,-0.014311936862856497,0.09082573618880106,-0.15038086725577648,-0.1769124479860501,0.12334432290994984,-0.14704690968365025,0.038366092890745704,-0.07411821510833533,0.059042092087342776,-0.2329651251865168,0.0712252078832268,0.09518695741251001,-0.19066082325947797,0.03372730060239884,0.23752285289391162,0.1297439633269934,0.09938991462293706,0.04042702384132427,-0.1295272834352227,0.12686714057509244,-0.02446764022666231,0.10620525677755095,-0.08503466105419703,-0.07436996358089648,-0.29437223318204486,-0.025016775846035972
P13686,0.22208109528049497,-0.02576429288303664,0.15694439113267566,-0.0105376362095214,0.22201245684390875,-0.02720729264506405,-0.0727741823489646,0.053241829455112036,-0.19654313310616958,0.09730246755678314,0.0478859857823867,-0.15561494097559753,0.2533466837268026,-0.02131138072392721,-0.12033248433966841,-0.1603328812036378,0.1927513629373927,0.15050307033806185,-0.09463319144833429,-0.14683000314468622,0.03442599841130111,-0.023236926273390853,-0.16252798671052932,-0.3266771769001648,0.06034910649529139,-0.019611574518038563,-0.13561446356232787,-0.0009338829819472766,0.06988292277351772,-0.043831074124078544,0.035615430571336745,-0.22146191266423024,0.15638162476950107,-0.15768232273363383,-0.04632687876630963,0.12696144237174328,-0.06300116898828205,0.13109039694263752,0.02133227579002659,-0.00536648996411331,0.2655053822764851,0.07844774756947479,0.06757076697530051,0.025195132484337343,-0.03697982317949992,0.16992351050217483,-0.24387303104640534,0.11957263834574078,-0.20970781383088,-0.08385811674937516
O94316,0.0012867037771974437,-0.05178522304473765,0.0923580651563558,0.01242809423117212,0.009539605221849462,0.07756415476665725,0.08213394022625814,-0.006062074787127799,-0.15163121122771547,0.11435700442007408,0.009828548049410371,0.13568635826505523,0.06314649574313508,0.02470102079080857,-0.016595866547705,-0.05550372674352685,-0.010699908632377783,-0.2366780244220656,0.02261590545976342,-0.09071482717695101,0.04940807380379361,0.09752990840270556,0.016746666294302787,-0.09259792174883798,0.0453689660876751,0.009271666341440258,0.028850071832908056,-0.15960142689164253,-0.028909409394499524,0.024999497443926138,0.02509458046646175,-0.12402633158991529,-0.17256534474753357,-0.11187136705933953,-0.027112297616447505,0.04062557347521393,0.024967673185901897,-0.05616110751738023,-0.03970292490799729,0.1318354685355703,0.16122486885533419,0.04888709612514863,0.08831163518897496,0.05728170069069184,-0.02335734495289132,-0.004842991083321955,-0.1019988338059508,-0.06397892061339218,0.0658129198713373,-0.0796116448500348
Q12309,0.11804908495541726,-0.03193663034176557,-0.14697147826065227,0.007915858326318869,-0.08209831501372014,-0.04148554280468071,-0.05739900354877937,0.016564803657380146,-0.06342989035390052,-0.16707387920412473,-0.13193411291892673,0.04851422035076535,0.08865394832383862,0.06622663915367637,0.005889058451751386,-0.04714915591061541,0.07085482234466975,-0.09831993090834022,0.02205813164913233,-0.020394303816565658,-0.018515865766685215,0.03909737441732804,-0.27477231508679184,-0.04371396164515841,0.010162469698641872,0.07694306160871399,0.052892219221389446,0.07648792143704768,-0.09447192674258438,-0.020120933299957688,0.05556994966699537,-0.010563530894023062,-0.332015409565131,-0.010130900723541036,0.019641076864419266,0.07160822360013387,-0.009570938896798432,-0.09536471586425492,0.09802888760333474,-0.06555160685906596,-0.07978366314108934,0.033395353641411774,0.10133437502913896,0.06858997432737546,0.032307612896309526,-0.06624092938912221,0.0041380879372701004,-0.08195454616197712,0.021363142514763934,0.0034290064955363212
P23872,-0.07455852085461268,-0.00048191283241555936,-0.06296352163232746,0.049315345793459184,-0.04165390183734781,0.12522199549449423,0.05097851950427842,-0.07121395867338659,-0.30955263947970113,0.21444230290036667,-0.20483612807912668,-0.1612311176606113,0.01439918725380986,-0.09401780462140094,-0.15916527351442467,-0.1939767576130713,0.17998800316138053,0.2621750544219314,0.04002575620639605,-0.026984555565777446,0.289778931018982,-0.10460053115216725,-0.28214881349291315,-0.349171003839875,0.10394274992948592,0.10782989284500102,-0.13780480441674076,0.04729817294537877,0.0561219879671586,-0.06696077665889306,0.06944502419108484,-0.3388120602597594,-0.16697902993475044,-0.15989019071628408,0.01919466079028745,0.12058624429949802,-0.17125933497848397,0.16607974186783894,0.22707630505998813,0.11113092215182628,0.24368542433700072,0.2922933982464141,0.07960146613578817,0.12268522153200889,0.30037382327033313,0.004637009061506693,-0.10572239376062521,0.09007541417394911,-0.12132408324949115,-0.2643449726705945
P02686,0.10224477194770823,0.0018419759631111401,-0.1543295953317592,-0.0023105740654057313,-0.04961520870762889,-0.00970941339681407,-0.006842519464307166,-0.07822271403988809,-0.04127301739771645,0.1951658009555271,0.05326166746652073,-0.09100433727389069,0.09095659742051251,0.04740820993036708,-0.07597368915452953,-0.061798502230113246,0.005127336947096972,-0.038180635515186384,-0.017684306874343268,-0.010001168629155755,0.0321698724534802,0.005553022445122982,-0.0835558235639804,-0.05148855082182864,-0.024493902467007587,0.06721671010946093,0.026983808059101336,0.003975281550919237,-0.007773643095464318,0.02522530847455268,-0.004586128435186317,-0.0458166508388976,0.03962717814294134,-0.038038588851217824,-0.02298532863946732,0.05939019598357403,0.08021717207890243,-0.07983546714866947,0.013742136326101714,0.06689427483125852,0.036433587042452795,0.03823625325297379,0.034665800063868595,0.026241029372885787,0.013526460187708929,0.07126776665458616,-0.12226132918586048,-0.04088802456952615,-0.1882413522610116,0.044829213490545826
P02747,0.05755595584808478,-0.0759057655144277,0.15682036949017014,-0.12023039723232201,0.059697786310906144,-0.06788676446135694,0.02338223705901759,0.1257021257642786,-0.13109506080901695,0.0669144814897634,-0.04953939412241293,-0.09903131199375453,-0.09990840839829554,-0.08186291366604673,-0.1439468638405047,-0.07727471817595918,-0.024344845595825938,-0.05814289486714062,-0.040005073682436096,-0.026184792667389024,-0.0931409807148855,0.07645502647259507,-0.37001574028236206,-0.14219187358669733,0.12807216435812632,-0.007170489647467242,-0.07557441230238757,-0.05337154703344589,-0.15755058994556242,-0.02716956232698642,0.0909625762972528,0.14588598281768075,-0.050225848336561185,0.030161090431598685,-0.05140014026474208,-0.08149700111491295,-0.1303164313431933,-0.18305895597364402,0.03076720943491106,-0.2900110360275564,-0.036397954032878425,-0.07000383257744713,0.12794873455263525,-0.09781346514089792,0.04691254499478844,-0.04539124714797367,-0.05365253641033374,-0.05790177221076115,-0.2457515296013566,0.010311381668800445
Q15428,0.029544315843290214,-0.01936107458510898,0.07942352993161374,0.011494637155291787,-0.03192780465207378,-0.026993212555910442,0.028346524885261074,-0.0807746135728365,-0.055404839835159134,0.0929340521435922,0.09261636594549381,0.09121327325339322,0.1344335445971236,-0.033125937777379905,0.016210833420663515,-0.023300971857659055,0.020526300127753274,-0.25425549493654026,0.020852154722099628,0.08953728713681079,-0.0581106494111367,0.028972558613330524,-0.30960047831219395,-0.05468561770251228,0.037984169737020505,0.0763943671842145,-0.0036444957836916595,-0.07072524697265213,0.024116667587935018,-0.06946973414143509,-0.07072698218368685,0.002471692264330035,-0.04143418751943943,-0.059360392321941485,-0.06910352501260196,0.0582683698741725,-0.13489222819601748,-0.05643297579870163,-0.005630579956414434,0.16314890284298605,0.1687797182971653,0.07389932648937984,0.1389072434464809,0.05379042828037018,-0.06728084279164791,0.026232386962144326,-0.1033110102352794,0.0044678676357598,-0.010644755858096428,0.006483210256576131
O95429,0.1124034401610389,-0.14290885784744917,-0.0516249635252021,-0.039765459680097995,0.044483746787138734,0.004870109979728639,0.01345798213239592,0.012449536202709222,0.08875144471432553,0.07600989951964074,-0.048748800228681,-0.0036982989800896163,0.072042266585227,0.05410151439719575,-0.052711785403469456,0.017750816761601854,0.06878565657369239,0.04092516341597281,0.022509713244714576,-0.03237182661208823,0.040561953197442956,-0.010655548696219052,-0.1690027590723489,-0.0751464886041261,-0.034866464911358266,-0.11581177670548201,-0.07472135948320843,-0.11657550953355286,0.09748212849040297,-0.09329026241844797,-0.027162826940829252,-0.14284110822945872,0.06296770371523927,0.007615232407518338,-0.0752662238225927,0.019847662514203238,-0.016227008313397167,-0.08945240406969918,0.09157532262039847,0.14307113077846106,0.08991221085902674,-0.050734430015224,0.011285893237009502,0.05489210625745919,-0.11481162877427754,0.15655991966180094,-0.06389328903882481,-0.037080720639462536,-0.07627937900761216,-0.11108891298025142
P0AFW0,0.04609784795392373,0.010058958595418086,0.0061808749024482084,0.037862688764268744,-0.055803507771064506,0.013040767927689403,0.09029702453236163,-0.0008103847215188341,-0.05713010280273177,0.3910896975197075,-0.07817670804743256,0.05274509498341603,0.03986175002775051,0.02427258032742798,-0.06683926856938395,-0.04307749335681471,0.04233164087883516,-0.0034410396897149227,-0.0443907976140407,-0.08034885101019433,-0.13646470423490648,0.02985475191338572,-0.3931629251799941,-0.20824341554954626,0.08272481747902491,0.10799752232070099,-0.06261711315851541,-0.12405672387209325,-0.11384753752313502,0.06362800644510279,0.06117849331456317,0.013791427958078235,0.02558799753121126,-0.03300006060772559,-0.018827422010811858,-0.053844945071009856,0.10526446623519169,0.11104695984516358,0.2382099454948748,0.2600090264119804,0.12624167508119896,0.003927437406324972,0.1290579005597564,0.02532083587943747,-0.053405784997016426,0.008357636666608622,-0.047031788366402996,-0.08640757927428619,-0.2676562748811022,-0.1248285330032499
P06821,0.0007016597005252007,0.11923018496705785,0.04315066543037739,0.01796046378765387,0.15345416882113228,0.025428827462535414,0.14048191621211875,-0.027291200751630672,-0.021329260556132795,0.34936587922528606,0.07182025003265222,0.04598868096204445,0.13587632565772684,0.1410964291061152,-0.013385972990094887,-0.07216363202777842,0.021566876866754545,0.018167958966367644,0.049781323801445204,0.00030438452739921067,0.10103931794586501,-0.075310342673124,-0.24198592732431687,-0.03518278822636482,0.035647386682468286,0.017920406713347797,0.03642859781008209,-0.2771716122091174,0.09923119677928849,0.0781547964518433,-0.012683617168722287,-0.05074744886985305,0.22031660011294799,-0.0925064931797638,0.12454133972204735,0.05639322265050077,-0.2000109740436043,0.20023260739635146,0.1900556807528496,-0.22780157845726198,0.09182403729781223,-0.0775771734935517,0.1378655608153546,-0.017835258459140267,-0.16562649076509942,0.016948670931250114,-0.1405932713312827,-0.06901405190991214,-0.3168230735078325,-0.1029498024150234
P13721,0.00774397477028364,-0.0877738695364737,-0.013485499922212024,0.01634346515234207,-0.10246910836947498,-0.02643891857917168,0.07679156843837731,-0.018194508418657083,-0.1122033002126373,0.1272777720196105,0.2106595208254624,0.13139927288130615,0.08030168144968744,-0.08632965427034399,-0.0440265743476039,-0.11185487934588141,-0.02302597436828603,0.1632931634208003,-0.05346843855653388,-0.10784942563565621,0.1375568818679557,0.042480470338238784,-0.2051582602387612,-0.18630994745022647,-0.009093346693767126,-0.014686217928153354,-0.05930591319631444,-0.10087136259962196,0.012293796733101763,-0.04278251582797288,0.016734124282753546,-0.06388043554018412,0.11164428949125085,-0.07269256332938107,0.02368175207069854,-0.05156165303142586,-0.017658325681007152,0.1578664588145285,-0.029294105220705385,0.3971195788760987,0.04054058533478538,-0.008725867800274352,0.04094362110384721,-0.024274266505490943,0.03657526598664361,0.011825475531226162,-0.06445028224390029,-0.04900021908425103,-0.24106795208462184,-0.045022330305745345
P10645,0.10056607622427549,-0.0883688554145073,-0.06353544901975942,0.08510149150090254,-0.07785070613211069,0.1229370611765754,0.0560122183384689,-0.08142620948221162,-0.21785468294635213,-0.12971518722676906,0.22368280550312977,-0.2264337429671932,0.061375632523823775,0.006249576726069139,-0.022576431513188486,-0.06622525341198653,0.0756180950778401,0.04383199332098388,0.11575320624765754,0.03289692843085226,-0.09263266807516789,-0.028453334580210966,-0.10026681737426173,-0.19679069586002215,0.06355999634248038,0.01757823255864655,-0.040027596546693224,-0.2559955006788095,0.1996107622372743,-0.054436810396936465,0.03962553889770766,0.008980885023845845,-0.01873683373350344,-0.11979479940659506,-0.001925145221624816,0.07361885326576194,-0.07803148292773236,-0.017131539454324517,0.03546582257406645,0.06711677697483301,0.10649678642481206,0.1220649406619945,0.08571780710983842,0.02339111130136574,0.07666974731883189,0.13200611706974044,-0.16415123583257285,-0.092475717065066,-0.07153104053135254,-0.014214610243857015
P60411,0.16696387927422296,-0.03529130459099762,0.02078983793571499,0.12728379408791846,0.14339983650855798,0.011234882101897744,0.1106375177565153,-0.053250395875724714,0.11278411870654116,0.26609071232366716,-0.07326832900213028,0.036333775207969266,0.24109863870118356,-0.10695819376855879,0.1283959320045324,-0.06326539643076165,0.06367626895916571,-0.1231052662869388,-0.3181924345167654,-0.06459606687281773,-0.05231452357288059,0.005368151322234964,-0.6512894727061979,-0.32635380248133994,0.28019372512187674,-0.15903684060685572,-0.06801707841018156,0.032110893155875675,-0.09493648579609572,-0.08931860316337624,-0.06812329411966249,-0.038409895962276216,0.1822666595282758,-0.29846934639017314,0.03040362804935273,-0.13211318646927359,0.08935987702881895,-0.10368598692359154,0.1823089150622142,0.5072609022610131,0.3959006687785606,-0.1911500896474052,-0.20178487673418766,-0.06644481582647133,-0.06049453477343686,0.30409208839244883,-0.13144680104620476,0.025085839084674735,-0.12535102652274785,0.12800017802054908
