UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
P63159,0.0767650249633994,-0.04242821260718469,0.02695901287818156,0.023865718522468354,0.011763627892073816,-0.00995926707487698,0.08846491262588271,-0.07205726392851458,-0.15424225762139565,-0.005490139380627943,0.01636015366481428,0.08836452667276147,0.07735800827353552,-0.019157209546161548,-0.0631965725445577,-0.10120476387053053,0.11869900494070912,0.10235090893424736,-0.00658334161719624,-0.04253985344068053,0.08938745775597506,0.028263929473850872,-0.34921932365719055,-0.28551275341748555,0.054244387363573475,0.009870017925571416,-0.08671213997175753,-0.07515163467868002,0.05689388673162755,-0.19259337453153894,0.04327758326075227,-0.011427684210674444,-0.19553382214933154,-0.1479344941937557,0.09015613677924167,0.0933164999981305,-0.018770905816187834,0.02378910586711883,0.3758327162659908,-0.047283644533424124,0.10940102280930297,-0.009918058283728,0.06317915587103266,-0.03766870937596655,0.0025958451360359263,0.05113119425890614,-0.06722811096780601,-0.026144194899600556,-0.08881782703333178,-0.05783941075604289
P46527,0.040061228911360276,-0.07837173432860077,0.005549462256616035,0.10147972293466649,-0.037607648329596455,0.14821477261257207,0.11655946952212026,-0.10907983685192806,-0.04156127752898601,0.10879862424236436,0.09369050846482516,-0.08878587353800367,0.13405638030640638,-0.06394470841772117,-0.09350061932896761,-0.05650594285390289,0.07729284117458338,0.09760049397672926,0.1391389951492157,0.051142957783122396,0.05969454975229658,-0.004557690078182722,-0.2301494498944954,-0.20307557616582858,0.07965839757362482,0.10557799136495831,-0.06524786215906316,-0.1316915988774954,0.03038924595241781,-0.10704049106813422,-0.058455190787840915,-0.1377332441969005,0.06176588912737452,-0.1860218542102698,-0.11065488717509624,0.06649387200238634,-0.015708854584950176,0.028484476607692787,0.20054785911808806,0.08765721840337642,0.13540038367807428,0.07507052761564269,0.02830718678340759,-0.037987511491570966,-0.026883370051380393,-0.0046481753755208246,-0.13650639180283508,-0.07487527412728286,-0.15204204315153266,0.014623605830597866
Q8IZH2,0.23193473132272616,-0.03507162789713209,0.10646698366961573,0.062184761359005934,0.021862107728191825,-0.0645918281897219,0.18337345843182784,-0.15603540797639603,0.08918246835053459,0.4895764562575284,0.057572693488993326,-0.13273865670062768,0.09470648728233488,0.03605456312715347,0.06592934002546767,-0.08236008968250391,0.13154374006659694,0.03992418343041778,0.11698534803953761,-0.1308786256276076,0.07823199794823853,-0.057872900196259486,-0.5061886694105602,-0.10491065937114123,-0.10814066035533704,0.029777367839970315,-0.04729153617252117,-0.13609491395935602,-0.07244401100353647,-0.11805614294096053,-0.0130710744381686,-0.11315906679224916,0.13036541917728695,-0.1606877626221503,-0.05503435443579739,-0.01644570608359297,-0.1370174535333483,0.0895188546524017,0.3006363499177575,0.38534006279088967,0.18527904614598095,0.052637482931170446,-0.05962193641122928,0.016841748661811075,-0.03368871904719366,0.17317902632473386,-0.18958587169998847,0.14795361085477812,-0.24236996988802564,-0.014742074161833589
P54279,0.016310617622971913,0.48728351464439484,0.4083760880042955,-0.6059450738627576,-0.36784856471479543,0.7755187582230612,-0.4811386328437479,0.38541285057040214,-0.17582526456392514,-0.01906269844117188,0.10198264102545937,-0.2181351459417203,0.024982138073182197,0.00012332753306603804,-0.6379315966866012,-0.7108257211200281,0.4657194611547365,-0.2392237502584554,0.14157627300045122,0.4261116448772231,-0.021288614584343772,0.3516548520209193,-0.543603282952561,-0.40672810456682246,0.10332978923737549,0.12834008571747163,0.4977189469712674,-0.23394588290451918,-0.11186550232769658,-0.5078832577813132,0.17277899289959,-0.03762554613360187,-0.3379353279675768,-0.1954450489242039,-0.07290822531951005,-0.27763810313282217,0.7212308257172372,0.017487331593411575,0.4707664692870263,0.46771540596005967,-0.20360657557287618,-0.13675501156656916,0.5573239118721751,-0.17532667819218506,-0.21885240333181777,0.114203696403256,-0.27749852539136066,0.345444262097004,-0.347506010255309,-0.2136439865946234
P07288,-0.049049682624552386,-0.09423575174374059,0.14410133933675148,0.07593754025693096,0.20007588393771078,0.16848046042548143,0.04935684898604411,-0.1092384768086867,-0.10536736149529517,0.1560654118777934,-0.005569459726265816,0.11478138874106698,0.05379603701023731,-0.08582870357365992,-0.07088102339703753,-0.09981688222070585,0.06648417568475859,0.2011691151374023,0.13794211317403396,0.03241269706778953,0.09876330335651815,-0.05109537242256119,-0.25461279871616094,-0.25633683374477567,0.022179399834176553,0.06930337238370934,-0.18338026540407146,-0.27420724323119255,0.060244890116000614,-0.1907236005438662,0.0696873668952613,-0.12437686140890307,0.029297209803327333,-0.28904101932506077,0.043479420156208,0.11124638831260905,-0.202565491091702,0.02646156893682883,0.2837445693940662,0.1370435890614147,0.1467468284183826,0.11745451176334556,-0.14356937568173672,0.10283090208293665,-0.06180077689246461,0.06846442381755168,-0.04500096997393314,-0.08687479655906398,-0.43302821292981225,-0.033375168651866134
P13686,0.22208109528049497,-0.02576429288303664,0.15694439113267566,-0.0105376362095214,0.22201245684390875,-0.02720729264506405,-0.0727741823489646,0.053241829455112036,-0.19654313310616958,0.09730246755678314,0.0478859857823867,-0.15561494097559753,0.2533466837268026,-0.02131138072392721,-0.12033248433966841,-0.1603328812036378,0.1927513629373927,0.15050307033806185,-0.09463319144833429,-0.14683000314468622,0.03442599841130111,-0.023236926273390853,-0.16252798671052932,-0.3266771769001648,0.06034910649529139,-0.019611574518038563,-0.13561446356232787,-0.0009338829819472766,0.06988292277351772,-0.043831074124078544,0.035615430571336745,-0.22146191266423024,0.15638162476950107,-0.15768232273363383,-0.04632687876630963,0.12696144237174328,-0.06300116898828205,0.13109039694263752,0.02133227579002659,-0.00536648996411331,0.2655053822764851,0.07844774756947479,0.06757076697530051,0.025195132484337343,-0.03697982317949992,0.16992351050217483,-0.24387303104640534,0.11957263834574078,-0.20970781383088,-0.08385811674937516
O94316,0.044572664140612415,0.007064663335413407,0.05836594800839858,0.029204117771298055,-0.0329197874356804,0.0686088273181861,0.0670761947571777,0.008345683653007056,-0.2622556965125837,0.08098045913096694,0.09864730041442324,0.1991732186393838,0.056602542662917234,0.049231679867239295,-0.024615271036872943,-0.08100073229196529,-0.13294608186896725,-0.36108728474348367,0.024212378498117044,0.03902407736472452,0.005971396808510654,0.08427466985342619,-0.0809828738292639,-0.1397631653891846,0.06312073334276526,-0.005330974362216754,0.03689901106578734,-0.11323190853973444,-0.10525441209590776,0.0010470477192669025,-0.06291647825716165,-0.12950357592832268,-0.2097082813420938,-0.07542606779333964,-0.10192925125805971,0.0497024118825508,0.028121068423004204,-0.14149032552775967,-0.0527281888501915,0.2099982764756974,0.3559930536820026,0.012531114620132821,0.047703902928170894,0.04495473084227984,-0.05661680630085987,0.014935775804096779,-0.1102157025625375,-0.07848789731181557,0.024330041025931344,0.007161598556250282
Q12309,0.03646851955176722,-0.07364561248672957,-0.14423331470470757,0.021526435475634563,-0.06166689496808989,-0.10080309146558564,-0.022025420646678267,0.06469470561405247,-0.1441208740605942,-0.4182622604592838,-0.06500331437459642,0.10212455156649793,0.09052885615333418,0.018689278652266397,0.05876389435262103,-0.0026831588031281106,0.06651930300199954,-0.14172820855088877,0.005025592376882009,-0.05087682808910088,0.00056661068618305,-0.004455492468342877,-0.2904577325820945,-0.09574896859305798,0.004044237869740489,0.01528742992799555,0.12574184264569913,0.08094004204558301,-0.10567541868965065,-0.11058943853587286,0.05505298188316977,-0.04174313500280458,-0.3326402275168521,0.019272049752102817,0.005880614549132688,0.08213053097567063,0.003506746675810246,-0.15806584080515004,0.1406853927033131,-0.08486154803237554,-0.07100002235732211,0.028819732771148052,0.11991845694313372,0.0632273931414615,-0.03598198640486576,-0.01819606498746086,-0.0897974583754477,-0.08126874398436382,0.11118773845061336,-0.04549551725226907
P23872,-0.07455852085461268,-0.00048191283241555936,-0.06296352163232746,0.049315345793459184,-0.04165390183734781,0.12522199549449423,0.05097851950427842,-0.07121395867338659,-0.30955263947970113,0.21444230290036667,-0.20483612807912668,-0.1612311176606113,0.01439918725380986,-0.09401780462140094,-0.15916527351442467,-0.1939767576130713,0.17998800316138053,0.2621750544219314,0.04002575620639605,-0.026984555565777446,0.289778931018982,-0.10460053115216725,-0.28214881349291315,-0.349171003839875,0.10394274992948592,0.10782989284500102,-0.13780480441674076,0.04729817294537877,0.0561219879671586,-0.06696077665889306,0.06944502419108484,-0.3388120602597594,-0.16697902993475044,-0.15989019071628408,0.01919466079028745,0.12058624429949802,-0.17125933497848397,0.16607974186783894,0.22707630505998813,0.11113092215182628,0.24368542433700072,0.2922933982464141,0.07960146613578817,0.12268522153200889,0.30037382327033313,0.004637009061506693,-0.10572239376062521,0.09007541417394911,-0.12132408324949115,-0.2643449726705945
P02686,0.06168431730095612,-0.0221578291446068,-0.054774298705308325,0.06118553448890755,-0.09559090939045457,0.03762205290770758,0.07956715163281741,-0.09430297099896859,0.04739243717672912,0.29058682368155775,0.03412240715870456,-0.000872692509734093,0.14668990415282357,0.0013693716287856345,-0.0003490382035250761,-0.06566180274715709,0.09102489527387667,0.020757522658425166,-0.08809450331895721,-0.001525871516841726,0.06296268115306435,-0.05345533598216562,-0.28302883868348616,-0.230493148989691,0.1502606149709016,0.048861886996840374,-0.06510766086456041,-0.1309503125142248,-0.029608150984621655,-0.10002162943770476,-0.01620494536663658,-0.07792436801209031,0.1680359429783604,-0.22797093952296926,-0.041474953155000036,0.08901912564480885,0.09261784682697065,-0.12285368043374616,0.044448579438823896,0.0845943701804179,0.07517817464344119,0.008382721360323375,0.018470159808685143,-0.030666065470364136,0.04240222254170101,0.09918362870807872,-0.13192129639453012,-0.20789744812919952,-0.1076200703267183,-0.007645035626326452
P02747,-0.11029792003181092,-0.08196274237395204,0.047880165105589144,-0.035279460142994504,0.34445111144615553,-0.019217450541198347,-0.014625702178767325,0.190705195623266,-0.3138065654649216,-0.1520978477578885,0.15374552744909978,0.25822210079420915,0.07109890382557484,-0.009059719190982599,-0.11238095156816365,-0.0754447240377268,0.02571355730086143,-0.04164228252117902,-0.05030936809131948,-0.10414662010041045,-0.028537013783444833,0.04182939333510134,-0.5148657817770476,-0.24524455505047077,0.1368149361499711,0.010227729917258677,-0.1665208186584204,-0.16141227208859465,-0.20713543780068255,-0.3695226851641371,0.06416807013286552,0.1116082427956309,-0.014781401921702658,-0.007481836945983145,-0.06587461042858522,-0.02890589839278776,-0.10704948610881346,0.04216446832930734,0.13237967788711452,-0.13259716530251586,0.11067728314825426,-0.13835732044260582,0.1603501619740514,-0.03915163550817764,-0.026173167809014693,-0.03956082679675363,-0.1366360144167843,-0.021000630964543916,-0.551989803616529,-0.004428841828543001
Q15428,0.039812097837539466,0.012379064506636913,0.037086636113375995,0.06986754169010885,-0.03453840162834224,-0.007072405075432224,0.02025831729509283,-0.0758606591834486,-0.16006506332227846,0.19867735314196913,0.21976627078090955,0.10076309005272609,0.09990917782577467,-0.04754172882315898,0.04473575906852794,-0.0856445997677576,-0.08513650109147176,-0.16612474524911708,0.008516974565440576,0.08481415392236588,-0.10647551413567173,0.10654187364672989,-0.3477806639917273,-0.3857536303029895,0.07157255121678271,-0.02738716798817045,0.002441289799733279,-0.12762268404603952,-0.06681971226705097,-0.20617455521500316,-0.04101053621279831,-0.0028599563802455567,0.02057724402906757,-0.01153295354347077,-0.1148208173170121,0.04938884528447924,-0.11505603909980437,0.044821279650418544,0.010220677279201411,0.32470874984122816,0.20898446259309233,0.051577008081801656,0.1625088402800688,0.052382259718125615,-0.03462504538735051,0.09285371825017079,-0.1015146058290669,0.0483992753734454,0.09090785899229196,-0.029035518659496082
O95429,0.06631203950880332,-0.15524471397872663,-0.01223430871912742,0.05858557721901214,0.058680194770193574,0.012258526719484741,0.07921146016979436,-0.1925323737081795,0.1507383998671326,0.36708031951022096,-0.0452400608257309,-0.02604788235325305,0.18610461390196548,0.0037005068843239605,0.008546127698569779,-0.012425839819494737,0.00029570488506118833,0.09790190220727016,-0.0021596660870349116,-0.11759933682451296,0.012209010757555757,-0.043406939816470945,-0.38685682174843605,-0.19704873043272178,0.08574593686372499,-0.08981607280899402,-0.08322166462617128,-0.12289249332471336,-0.04605840926442367,-0.06988647132900355,-0.06474334796430109,-0.1398986758133991,0.2027202684477221,-0.1449886393612423,-0.016252884574026013,0.07996165708525768,-0.02508725454791672,-0.042248128062485554,0.3386717789474455,0.31908956168071184,0.20996229053943136,-0.04183336068520713,-0.09798448794565444,0.006341428864794089,-0.22006486596704422,0.19316145990587358,-0.15619200539143735,-0.08868369403653534,-0.30711357640880527,-0.020314494939481717
P0AFW0,0.06349611980258767,0.021348338940786225,0.0033220250844803907,-0.0050264595045637715,-0.09247976819453707,0.03232075334085365,0.08454318613027302,-0.014841738906438294,-0.08451411879377622,0.19388483375642934,0.009333344245542316,-0.056479606800002885,0.12732225754836957,0.015839737922636758,-0.0731302642061295,-0.04002917796599721,0.03460775935861195,-0.0011363939777487148,-0.053771463387184276,-0.1221375913800018,-0.1744840234481866,0.02777531524636148,-0.38963296942162307,-0.312599940522043,0.05205073518537993,0.10262851588979013,-0.08314571743466481,-0.055783151537612555,0.06477813723870325,0.07777629789894697,0.09045472060078392,-0.027721156235602343,0.13385511113345927,-0.0470100901601321,-0.011468754700255282,-0.09816336713302087,0.1087604992214062,0.1010651914858007,0.38440893345730676,0.3013180911436144,0.07198845075270145,0.016994113589239312,0.09985312011172612,-0.015772750696771108,0.013084479023453624,0.09240518331766204,-0.05483820439495411,-0.12456387723187774,-0.346707179383527,-0.22067819102064878
P06821,0.08870161321175236,0.08403754326917395,0.04562228959609547,0.0237476234438637,0.12692001502007003,-0.0231372536656408,0.11955220328957868,-0.07701827428270923,0.08378914503131811,0.3893907351439034,0.2824355870760781,-0.05884447772825332,0.12555653489309182,0.1778018675455558,-0.01299700527406797,-0.03233560979682435,0.028012693579182135,-0.009686256504643775,0.02190032034989711,-0.016972589136876066,0.04197325116920334,-0.05338003719835636,-0.336064238006121,0.0183114369023753,0.09530751681572797,-0.07083706123997126,0.017251352911537916,-0.20496949106981388,-0.11774549113024473,0.07033681363902612,0.06466837335116155,-0.04119400579815484,0.24315324981022535,-0.10333125700647533,0.08206271007063377,0.03463338306898444,-0.06860772556214205,0.15849505734743288,0.24803193261094925,-0.11299857038253373,0.17214168269828867,-0.15344851602056633,0.09809144910922395,0.024472210052512416,-0.2061895960293282,0.040298657844801376,-0.0946782802416345,-0.03798223620645969,-0.43042314273971943,-0.011347212539647175
P13721,-0.09593881020788457,-0.182749077449102,-0.07063654259224479,0.011480166464139631,-0.34420053561344566,0.017463797924957277,0.09076168313370565,0.1281022503084739,-0.0909262079695815,0.4207432714995436,0.0728906555892181,0.051278896691281224,0.14272821320539167,-0.0004516456051840631,-0.08113577968026008,-0.18208129711243892,0.012770779258029668,0.18221600253751613,-0.06961197043481261,0.06340173562443248,0.1731921712334362,-0.0734553682858485,-0.48087719312003485,-0.39681166675881213,-0.03959297760844708,0.062451266974256826,-0.030876971487467528,-0.3133328621147941,-0.12194803172184417,-0.00984012586100117,0.18255866288759995,-0.17399513621610185,0.1613625158724419,-0.21555514743881452,-0.11632529080580944,0.10152672219559329,-0.10416668422933521,-0.07199648894919257,0.07394274063034885,0.36918618718384044,0.22753205718732925,-0.0014444981048979677,0.033243756774470945,-0.08222865856555046,-0.06181580536573313,0.08758678922569256,-0.160734745276328,0.011242892644715535,-0.23620671193231402,0.01982550448367586
P10645,-0.043835418054488116,-0.009185702186960635,0.05390239635722228,-0.06510892581726173,-0.08440423086692721,0.10591476012801757,0.31734633726341055,-0.0014326322965325794,0.14173377098217002,-0.1527244291011605,0.25201832794497425,0.10624350486110204,0.21036645886998978,-0.012824640410659706,-0.020845525065914795,0.08146868230422424,-0.12244286556613804,-0.1681556320390755,0.00416492254686187,-0.028481135464429753,-0.13182627102096459,0.033352865982119353,-0.07104853956032114,-0.2658118870706472,-0.01901016836982241,0.003275090424249817,-0.05633680347076182,-0.23592116935815313,0.1731472570567309,-0.16493321644489273,-0.12574318396747403,0.1301309128409744,0.09237361383703502,0.0738284013114418,0.1052430172005223,0.15606235540097593,-0.16793352305155707,0.04982458486682518,-0.33646002618551907,-0.16376714787816846,-0.025402128529530887,-0.11264471180508016,0.17571420147356798,0.08019847268675842,-0.1547984163909205,0.12219196589563643,-0.17631938578194495,-0.007725130603989022,-0.48660429921128756,0.033993617555301725
P60411,0.16696387927422296,-0.03529130459099762,0.02078983793571499,0.12728379408791846,0.14339983650855798,0.011234882101897744,0.1106375177565153,-0.053250395875724714,0.11278411870654116,0.26609071232366716,-0.07326832900213028,0.036333775207969266,0.24109863870118356,-0.10695819376855879,0.1283959320045324,-0.06326539643076165,0.06367626895916571,-0.1231052662869388,-0.3181924345167654,-0.06459606687281773,-0.05231452357288059,0.005368151322234964,-0.6512894727061979,-0.32635380248133994,0.28019372512187674,-0.15903684060685572,-0.06801707841018156,0.032110893155875675,-0.09493648579609572,-0.08931860316337624,-0.06812329411966249,-0.038409895962276216,0.1822666595282758,-0.29846934639017314,0.03040362804935273,-0.13211318646927359,0.08935987702881895,-0.10368598692359154,0.1823089150622142,0.5072609022610131,0.3959006687785606,-0.1911500896474052,-0.20178487673418766,-0.06644481582647133,-0.06049453477343686,0.30409208839244883,-0.13144680104620476,0.025085839084674735,-0.12535102652274785,0.12800017802054908
