UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P19793,-0.056241978,0.08819153,-0.68978477,-0.041390605,0.15066978,-0.02978101,0.023666205,0.16370894,-0.043983832,-0.13177213,-0.028299637,0.06569034,-0.3199964,-0.077602394,0.22810914,0.022516219,-0.07856235,0.14538848,-0.16316116,-0.35932326,-0.26225597,0.19416538,0.2540923,-0.75959474,-0.047419533,-0.081256606,-0.0035023189,0.15100208,-0.08981797,-0.039772272,-0.043831132,-0.1544393,0.040560603,-0.36465782,-0.007873983,-0.12147831,-0.8219556,0.6302369,0.08815606,-0.101472355,0.66324615,-0.7800707,0.051170964,-0.4962811,-0.080744535,0.19006193,-0.02166099,-0.0929652,0.029861402,0.07974539,-0.064287566,-0.07633712,0.023736307,-0.042638954,0.40223804,0.0049290233,0.011522918,-0.19708529,0.109856986,-0.08996232,-0.14539053,-0.18746151,-0.20229326,0.06487389,-0.16438957,-0.027780565,0.06672521,0.01330961,0.029696746,0.05713551,-0.032309245,-0.15347771,-0.077312514,-0.2403519,-0.015939226,-0.41744992,0.033476815,0.031723596,-0.044623386,-0.08104137,-0.19874352,-0.16419216,0.10328269,-0.08820759,-0.22633764,0.33076188,-0.12520756,0.036160614,0.07853743,0.03851439,-0.23592956,0.5959324,0.13882732,-0.037066024,-0.56945974,0.27788588,0.22137322,0.07346803,0.06922456,-0.11980051,0.3800127,-0.31464076,0.352574,-0.5081542,-0.45240745,0.010767076,-0.040180497,-0.0016944122,-0.41765434,-0.08629766,-0.10200596,0.17930657,-0.07351293,-0.043896895,0.3351739,0.08376192,-0.54288787,0.30767417,0.5779734,-0.0481879,0.009732882,-0.05047285,0.024020262,0.14883292,-0.015753817,0.53006536,-0.03357933,-0.1311994
G5EEG7,0.20699878,0.33362782,-0.6753733,-0.20499153,0.06411461,0.039580267,0.04377158,0.3543698,-0.07889278,-0.07476064,-0.18889283,0.15989695,-0.5448055,-0.09718122,0.31820014,-0.008468293,-0.36561647,0.040216036,-0.46016946,-0.44492444,0.039384067,0.101317525,0.24272902,-0.73580676,0.009392847,0.10107186,0.0012107542,0.21093212,-0.26537243,0.014721811,-0.08215442,-0.34796524,0.0729717,-0.39238,-0.08838987,0.0009704617,-0.7924266,0.4656287,0.2039141,-0.11817636,0.37818274,-0.8788317,0.2743,-0.18734281,0.09345166,0.28942338,-0.006955137,0.053472668,-0.016210241,-0.12601341,0.02644813,0.06869615,0.124273896,0.13963684,0.42115286,0.13965426,0.15824957,-0.31472003,0.16043697,-0.3002132,-0.2303495,-0.21395637,-0.330729,-0.12458083,-0.12978232,-0.022536391,-0.113405526,-0.05121165,0.14353871,0.19798373,0.22595806,-0.32251498,-0.22041465,-0.38241348,-0.24444623,-0.48895255,-0.04923511,-0.0011850497,-0.53963155,0.038415838,-0.025127573,-0.07836207,0.12570277,-0.3601733,-0.2754966,0.5441064,-0.15487543,-0.0797038,0.172794,-0.111261725,-0.21660532,0.7574652,0.028614184,-0.029870197,-0.8982382,0.19983979,0.38327727,0.36341786,0.06291432,-0.12998618,0.7959237,-0.37421027,0.31989837,-0.6291979,-0.7522001,-0.3294053,0.136972,0.18718408,-0.43164834,-0.14575848,0.045555357,0.1876595,-0.07188558,-0.10190935,0.3965919,-0.22270958,-0.14620705,0.38711587,0.6546898,-0.22008188,-0.2224261,-0.22061002,0.15782537,0.2937397,0.08711501,0.5781465,-0.12561494,-0.25622517
Q60591,-0.06622668,0.090387136,-0.67504853,0.053575143,0.18691553,-0.05427847,0.017683467,0.16284864,-0.03221421,-0.18038915,0.03143517,0.046436314,-0.33177987,-0.07037974,0.23520575,0.024162708,-0.050243568,0.16111906,-0.118228056,-0.3805436,-0.3041745,0.20958337,0.3454978,-0.83898467,-0.1919987,-0.16932201,0.042471122,0.10948227,-0.067961484,-0.11636369,-0.067975685,-0.19325627,0.019029494,-0.39953405,0.08641693,-0.07555806,-0.84467995,0.6946751,0.09371719,-0.03137339,0.80996776,-0.73071575,0.053988043,-0.523026,-0.067462906,0.17929019,0.04422458,-0.037533008,0.06789152,0.17607453,-0.019736687,-0.007789759,0.048404824,-0.07093831,0.4043705,-0.035968218,-0.00416328,-0.22191215,0.13579504,-0.11709082,-0.19495401,-0.17372468,-0.22626624,0.055615403,-0.1345379,-0.06185941,0.030405201,0.015578048,0.1172912,0.07769344,-0.11332294,-0.17956229,-0.033859134,-0.24264151,0.018229729,-0.44726264,0.027239045,0.08515749,-0.032811727,-0.055697553,-0.15879129,-0.1644597,0.13286184,-0.06302151,-0.11923172,0.3618854,-0.14645012,0.051955655,-0.022957541,-0.007000315,-0.2667012,0.5334331,0.08805718,-0.03876463,-0.6191641,0.24492912,0.19383375,0.057690725,-0.008140289,-0.11618613,0.40125072,-0.277691,0.33796158,-0.5438601,-0.41241747,0.026069403,-0.04737429,0.009134597,-0.36632594,-0.04225405,-0.0307363,0.17536326,-0.032148402,-0.04042908,0.3602778,0.033386145,-0.5016115,0.32957438,0.57949066,0.00039242607,0.054032132,-0.036467783,0.07613032,0.13111714,0.012716887,0.5414682,-0.051067118,-0.05009795
Q12018,-0.14401114,0.027169107,-0.9692649,0.06779515,-0.0009054293,-0.2753259,0.045231897,0.08570235,0.12278286,-0.17945717,-0.09828165,0.05525331,-0.5719821,-0.054094892,0.22973211,-0.030121723,0.0517074,0.4882246,-0.076566875,-0.123407625,0.111481644,0.29469714,0.2354068,-0.279636,-0.10239527,-0.07468771,-0.28952742,0.12769392,0.21065247,-0.104450494,-0.0017810017,-0.32902238,0.24342187,-0.57393754,0.11112436,0.069944546,-0.9181369,0.59951144,0.020752914,-0.122623384,0.48607278,-0.9065256,0.119608246,-0.652266,0.019843196,0.19894476,0.20594138,-0.017875867,0.18541701,0.07027175,0.0004581511,-0.025470218,-0.03471428,-0.19266336,0.53340083,0.07801246,0.042169392,-0.12531285,0.20820014,0.12862079,0.1007114,-0.022426754,-0.10374704,0.17581648,-0.0647734,-0.15981957,0.15877917,-0.17326479,0.15537149,0.01721566,-0.22114553,-0.10281178,0.08316306,-0.17667049,0.3138111,-0.389941,-0.13844593,-0.16509835,0.00062555075,-0.1486444,-0.050094355,-0.09389806,0.07348173,0.026776612,-0.19543819,0.37349406,-0.22154272,0.18202071,0.17679524,-0.015901059,-0.29832247,0.6749654,0.0014228821,-0.09800855,-0.3332612,0.48229775,0.025171198,0.20148516,0.003365755,-0.46144235,0.32383183,-0.04376551,0.26322547,-0.39122438,-0.46951342,-0.14815563,0.04026835,0.1275235,-0.50865424,-0.15970926,-0.034894165,0.01934366,0.1879527,0.061284304,0.12828925,0.10288489,-0.61213493,0.18976222,0.59674275,0.18405302,-0.20649397,-0.08217179,-0.10604739,0.31213486,0.31567422,0.36767647,-0.04010886,-0.12811631
Q9H0A6,0.05584566,0.10421285,-0.6922723,-0.1448635,0.22057356,-0.02419632,-0.069720685,0.14504728,0.026781999,-0.08367497,0.0817413,0.12058907,-0.16251095,-0.030093336,0.021763988,0.19104204,-0.14145863,0.12575057,-0.018993363,-0.49751732,-0.35181642,0.1795086,0.09701802,-0.9282558,-0.121456966,-0.15625705,-0.13953923,0.05246769,-0.2808296,-0.01670155,-0.30193162,-0.16388927,0.08310207,-0.46097013,0.0083616935,-0.193773,-0.78673756,0.77187353,0.17529352,-0.11931741,0.7126564,-0.7596166,0.16800351,-0.5418742,-0.32314435,0.12590341,-0.021936499,-0.07647443,0.08627328,0.22543912,-0.08740744,0.04945215,0.18298243,-0.2203039,0.51408964,-0.18241802,-0.004383296,-0.2599285,0.06538437,0.028719984,-0.026809368,-0.25054467,-0.14669032,0.08792888,-0.08701464,0.041618,0.15112098,0.105428725,-0.064098075,0.27442735,-0.0826727,-0.0815141,0.01879737,-0.23576789,0.018644355,-0.24333647,-0.035921782,-0.021689594,-0.0104123475,-0.104975775,-0.18923777,0.0091586,0.1437719,-0.12432288,-0.22170289,0.27854496,-0.20826894,-0.12709212,0.1364338,0.10840809,-0.25477922,0.54773784,0.079155885,-0.16351995,-0.4403423,0.25936463,0.16077977,0.023545794,-0.031119434,-0.1274287,0.37222627,-0.37459087,0.2547179,-0.45927814,-0.4160986,-0.040420003,0.031262875,-0.16671082,-0.54513615,-0.14225174,-0.20073724,0.16151635,-0.12883842,-0.1734831,0.37999004,0.16583003,-0.54368854,0.28434554,0.56497526,-0.05569777,-0.014464334,-0.093015835,-0.106646925,0.2299829,0.035455883,0.56350636,0.00688735,-0.16187036
P41250,-0.08370267,0.04566372,-0.6735243,-0.19343127,0.076503314,0.009708017,-0.017527068,0.20328157,-0.06068747,-0.14685254,0.042343777,0.097592175,-0.37417385,-0.0006201012,0.17679553,0.11617596,-0.10070129,0.14648597,-0.25924867,-0.40671325,-0.11102065,0.159833,0.017399417,-0.700417,0.021033732,-0.06676589,0.051910467,0.16220187,-0.17846957,-0.12143378,-0.1622995,-0.24378441,0.02721772,-0.515067,-0.078117736,-0.2116706,-0.8103427,0.540095,0.10294003,-0.08659126,0.8038294,-0.89408636,0.19936898,-0.4938099,-0.15076753,0.13087562,0.033398237,0.106683955,0.035755865,0.07089068,0.05644832,-0.17504331,0.058364343,-0.05291472,0.36778045,0.0055626375,0.06829332,-0.2693297,0.09133673,-0.14738336,-0.10963596,-0.26201305,-0.3289493,-0.027886372,-0.13047868,0.02878812,0.0009375193,-0.0652846,0.033191133,0.16357422,-0.07734313,-0.11983812,-0.13024996,-0.1881754,-0.10833556,-0.4063641,-0.00527043,0.06443206,-0.11027939,0.024344968,-0.12082381,-0.17918135,-0.030421432,-0.108966455,-0.216103,0.39722332,0.03485608,0.0042263335,0.057350505,0.10542626,-0.1040854,0.6787668,0.125411,-0.085694514,-0.5415464,0.34501538,0.09398066,0.11073488,0.07352937,-0.23256692,0.60554755,-0.26428536,0.2758196,-0.6255805,-0.4095387,-0.14150795,0.0075418865,-0.16863337,-0.4139192,-0.14015731,-0.15125541,0.192861,-0.081167996,-0.068862036,0.33193225,0.09564341,-0.48230553,0.32108542,0.6312333,-0.12657195,0.06022933,-0.094038606,-0.0021521044,0.23485495,-0.01756918,0.5988132,0.03100303,-0.2013952
P00957,-0.002051645,0.24932043,-0.8895915,-0.039525166,0.2629496,-0.011898705,0.026401505,0.26285374,0.00340874,-0.11997582,-0.04116993,-0.03425089,-0.3744012,-0.03018264,0.2261296,0.028442256,-0.09093928,0.1319296,-0.15769368,-0.3142658,-0.15384297,0.13083407,0.3421263,-0.73798287,0.0064740563,-0.058943782,-0.02845074,0.0117134005,-0.11882508,0.036616188,-0.035775464,-0.22857553,-0.011590759,-0.35612652,-0.13323382,-0.04125191,-1.0354933,0.54064155,0.11265572,-0.067932576,0.70706725,-0.8294641,0.11576858,-0.41769755,-0.06887801,0.1571253,-0.027300132,-0.0065749288,0.07552056,-0.015278778,0.013152833,0.011431794,0.035405144,0.10431467,0.43208963,0.04740362,-0.026007071,-0.3027863,0.118584394,-0.14074744,-0.15282613,-0.30404228,-0.33198252,0.07054833,-0.1605218,-0.054077446,0.062990956,0.102336235,0.18890017,0.15807337,-0.07870354,-0.30330268,-0.083144754,-0.15735978,0.00068287057,-0.52462155,-0.044579577,0.053482167,-0.17310601,-0.08807047,-0.15011278,-0.17738843,0.042615023,-0.25909337,-0.26875624,0.34149763,-0.19938615,-0.0579894,0.067393765,0.03900669,-0.18896502,0.6752009,0.047822166,0.051453948,-0.73626715,0.345239,0.27364302,0.17443404,0.08719,-0.17527398,0.47254568,-0.36778647,0.26879546,-0.7242655,-0.56363875,-0.22647636,0.06789634,-0.014498373,-0.3941182,-0.08426983,-0.0667468,0.1529755,-0.23077069,-0.045527905,0.2978762,0.08716926,-0.5226703,0.23994821,0.5756829,0.0113398945,-0.004769692,-0.083273135,0.14538012,0.20724806,-0.07853064,0.49352762,-0.038053766,-0.07673597
P10300,-0.104766384,-0.028127983,-0.47759792,-0.009748543,0.41766426,0.13110557,0.22450852,0.2756192,-0.05656061,-0.25160334,0.0028518736,0.06976572,-0.03684184,-0.27651447,-0.01614222,-0.038561508,-0.13717175,0.14854574,-0.27265882,-0.30894452,-0.24181326,0.21692058,0.22749844,-0.8473658,-0.22284761,-0.022144467,-0.065746635,0.16090816,-0.27640447,-0.17253292,0.021328121,-0.3054245,0.09279633,-0.37491503,0.053784616,-0.15691546,-0.93463933,0.66175526,0.11020953,-0.10042763,0.6925821,-0.6226728,0.07485301,-0.48945197,-0.16429226,0.36452731,-0.15306681,-0.16112466,0.1830559,-0.05569857,0.045499064,0.1428525,0.13343284,-0.034963794,0.42848957,-0.0014698133,0.120473444,-0.23748232,0.1227449,-0.17115173,-0.008372605,-0.19345585,-0.2973097,0.07261013,-0.008542873,-0.07377904,-0.25625536,0.066769116,0.026951142,0.059384543,0.0049805827,-0.20581755,-0.14931096,-0.09643629,-0.056601636,-0.3159623,-0.107746676,0.09570832,0.08087881,-0.2386447,-0.37550202,-0.37078324,0.13291991,-0.09111665,-0.26176965,0.47997355,-0.1605622,0.05747792,0.1338484,0.050792646,-0.013844103,0.6846113,0.23492788,-0.05754741,-0.59410065,0.1977251,-0.03172531,0.2675405,0.079932146,-0.102592036,0.35279647,-0.28909576,0.2785473,-0.6108625,-0.4459672,0.07619687,-0.010941006,0.08562026,-0.3339442,-0.07876947,-0.13319209,0.45049286,-0.15918902,-0.09259811,0.33882278,-0.016176969,-0.27675483,0.28312922,0.43778053,0.019261349,0.11009876,-0.1254665,-0.045599133,-0.13496622,-0.12671281,0.5590396,-0.09348871,0.030092455
P03612,0.12585843,0.19369133,-0.5771615,-0.29270595,0.012323965,-0.18553804,-0.094539404,0.32994822,-0.113544755,-0.20704336,-0.19822316,0.057064254,-0.5746569,0.034404445,0.2947574,0.06276827,-0.19615145,0.32233492,-0.339394,-0.399146,-0.23419315,0.033871908,0.21982771,-0.429654,-0.03714831,0.13640143,-0.15505141,-0.00070664287,-0.11768926,0.12583947,-0.15326162,-0.08242265,0.34882787,-0.29461125,0.006414687,0.06361582,-0.95423865,0.3106996,0.17745501,0.058366496,0.52886254,-0.8105034,0.09779596,-0.4805111,0.006979694,-0.014038893,0.058514755,0.025846886,0.047264572,0.08981528,-0.3129002,-0.13346618,0.0532402,-0.083112575,0.46910894,0.1755986,0.060188174,-0.30455622,0.16224699,-0.14529978,-0.23134486,-0.2543482,-0.27227983,-0.11172179,-0.25027213,0.001640444,0.15826674,-0.0111954855,0.07845878,0.29192618,0.06963621,-0.3504889,-0.026132144,-0.30039003,-0.0413361,-0.31536242,-0.18316732,-0.03555001,-0.1836834,-0.037094403,-0.1468082,-0.21241902,0.0025136694,-0.034664404,-0.15270305,0.33602262,-0.21086371,-0.15583271,0.056004714,-0.05629016,-0.4812812,0.64877695,0.156064,-0.21398912,-0.6235387,0.23861133,0.13519357,0.17455995,0.18678881,-0.043163132,0.6639509,-0.15844011,0.24139826,-0.5588763,-0.5422701,-0.2982333,0.12064313,0.08874301,-0.47580668,-0.35349646,0.09934785,0.1661923,0.02267011,-0.034937967,0.13951276,0.13243134,-0.45551586,0.4159198,0.49319863,0.05272303,-0.034273572,-0.2633603,-0.049292892,0.39251664,0.047441754,0.33719185,-0.030739754,-0.16347289
P20826,-0.030119153,0.06972595,-0.5672138,-0.09409272,0.25500602,0.20936878,-0.056214318,0.20596592,0.023815036,-0.06419333,0.048722327,0.12039512,-0.3240145,-0.04154033,0.06945984,-0.03906974,0.021775434,0.18609495,-0.2713618,-0.5160616,-0.3400415,0.30562648,0.31093243,-0.81465286,-0.08483976,-0.07124469,0.015640872,0.0474792,-0.23232932,-0.13856521,0.03475401,-0.10499061,-0.043607607,-0.4376491,-0.060847152,-0.18111831,-0.70742273,0.57544273,0.1757455,-0.13905218,0.50872165,-0.73874044,0.32583603,-0.37426051,-0.050351173,0.20645328,0.021949647,-0.057634965,0.13142662,-0.004172427,-0.17043722,0.16376553,-0.030908382,0.003241812,0.41185176,-0.036099453,-0.07565645,-0.091985755,0.23800337,-0.10660783,-0.14989059,-0.05674072,-0.45140722,-0.041156016,-0.21172653,0.015458931,-0.1428803,-0.09180676,0.095126174,-0.00097369653,-0.0448155,-0.23783267,-0.0605735,-0.15833376,-0.15436164,-0.3430606,0.15022232,0.041360192,0.09679601,0.092232324,-0.15533453,-0.076022625,0.13362168,-0.13725992,-0.14296536,0.26448175,-0.113684386,0.0059668845,0.041873723,0.014372221,-0.09101435,0.5857232,0.050142914,-0.03901643,-0.565517,0.21820502,0.11602616,0.15303181,0.066331655,0.08908614,0.48609373,-0.2020155,0.48132268,-0.57796556,-0.41376868,0.037237056,0.012565632,0.02792289,-0.2536467,-0.020135889,-0.058424015,0.20821084,0.00027222186,-0.096058436,0.41361594,0.0741462,-0.36693928,0.37975177,0.7738795,-0.100575484,-0.009738554,-0.07737003,0.11208638,0.11060879,-0.12583636,0.5488071,0.14344639,-0.034260605
P12931,-0.08486125,0.04880168,-0.6345816,-0.063002445,0.14924823,0.035077933,0.036036767,0.22013636,-0.045108937,-0.11301063,-0.013232895,0.12166124,-0.35291055,-0.07492212,0.1833149,0.0697066,-0.07298618,0.26878148,-0.168659,-0.42486268,-0.24149019,0.22112706,0.19171919,-0.724815,0.02107062,-0.123223364,-0.09361254,0.056096897,-0.19762681,-0.031243805,-0.06752834,-0.18858884,0.11296355,-0.34227923,0.003418879,-0.09554542,-0.7768539,0.68398815,0.14688267,-0.064794965,0.78755194,-0.8074837,0.04881704,-0.51916397,-0.077691324,0.2355075,-0.040351566,-0.0038241837,0.14544702,0.13743511,-0.11475161,-0.067266434,0.14178309,-0.06081638,0.3270457,-0.095979266,0.04275546,-0.23391496,0.098073535,-0.029931689,-0.028992752,-0.17336023,-0.19034061,-0.008625817,-0.0961297,0.026477959,0.037318174,-0.04837167,-0.054957576,0.25927433,-0.13881338,-0.16950728,-0.124837816,-0.22012462,-0.04304163,-0.33908412,0.059893064,0.039467167,0.026613843,-0.053140506,-0.20357941,-0.22191471,0.011831068,-0.058984764,-0.11920459,0.29703662,-0.07302497,-0.006955103,0.065738045,0.054733273,-0.23153095,0.5769049,0.11919365,-0.0705302,-0.48437485,0.30211428,0.06469337,0.07841763,0.0888458,-0.07407059,0.3743576,-0.25721613,0.2963375,-0.5843827,-0.45509112,-0.007899885,-0.029153936,-0.121021785,-0.40254053,-0.059027486,-0.09700147,0.19107153,-0.08827597,-0.035215877,0.29364678,0.1498599,-0.48770455,0.27416798,0.6078499,-0.08978323,-0.042500064,-0.10043868,-0.027912429,0.14254384,-0.06675298,0.5076383,0.04991941,-0.12092789
P50142,0.18611468,-0.000112921,-0.672739,-0.082124256,0.260181,-0.005485438,0.019808851,0.35005128,-0.0061608627,-0.19539437,0.08825928,-0.0019195937,-0.42408675,-0.10737613,0.1830702,-0.0014562123,-0.14437705,0.23990867,-0.037527684,-0.53725153,-0.4306124,0.3477136,0.25793666,-1.0117,-0.06822263,-0.03571527,-0.02128434,-0.044690914,-0.386812,-0.18412225,-0.22447214,-0.085044086,-0.074561395,-0.38293058,-0.07575103,-0.22382987,-0.71929514,0.583958,0.12240259,0.071682766,0.95799136,-0.8304063,0.03884076,-0.60413796,0.029032886,0.11877751,-0.053075425,0.096000984,0.12623087,0.10704241,-0.2944116,0.011838967,0.20280057,-0.13620901,0.45386004,-0.27111718,0.14023973,-0.259924,0.033119928,-0.035544373,-0.11632943,-0.28288355,-0.16483775,-0.09196346,-0.16232432,-0.13802837,0.069140896,-0.037538253,0.060356747,0.21765314,-0.28666767,-0.23263353,-0.14962718,-0.40044588,0.15234065,-0.36905178,0.09457916,0.1361777,0.021426037,0.07073653,-0.02807195,-0.20809639,0.023706082,-0.24461046,-0.044940174,0.39051765,-0.10588955,0.07023993,-0.083897695,0.012202688,-0.21204484,0.41030216,-0.12618649,-0.091031745,-0.5013866,0.17175616,0.21851468,-0.124625295,0.0027563497,-0.10066749,0.373298,-0.35147887,0.40625516,-0.6686426,-0.22714522,0.08029547,-0.015504204,-0.0055855177,-0.46594024,-0.1450326,0.076992735,0.2776444,-0.11512614,-0.1131734,0.4447571,0.20891112,-0.38244498,0.39964724,0.61393666,-0.19379354,0.16821519,-0.17602721,-0.0678567,-0.11693634,0.013528196,0.5815627,-0.13188368,-0.28063574
P05981,-0.09757916,0.11812357,-0.62844247,-0.19147733,0.36485896,0.06017945,0.09689097,0.17273535,-0.12801297,-0.07319356,0.10345573,0.16690712,-0.38030976,-0.23441379,0.08026581,0.054480944,0.049896963,0.2809987,-0.18338212,-0.2520143,-0.2253741,0.18400383,0.17682934,-0.8301385,-0.070205376,-0.099264525,-0.054604974,0.14516203,-0.25035772,-0.17863415,0.04871431,-0.309833,0.13844325,-0.32195705,-0.022929924,-0.17809613,-1.0595323,0.7883418,0.07676122,-0.0009574209,0.78489476,-0.75786453,0.16475396,-0.48390552,-0.12620677,0.43295676,-0.08582825,-0.08479177,0.15847185,0.011516894,-0.13108023,0.11609631,0.019156124,-0.10449799,0.4311897,-0.00825574,-0.03127462,-0.22433196,0.04243836,-0.17473485,-0.069172986,-0.11317348,-0.3083989,0.138847,-0.06065932,0.025297984,0.05247166,-0.06900315,0.067456186,0.11217107,-0.15479432,-0.11741636,-0.057075936,-0.16112857,-0.06422799,-0.505002,0.17740239,-0.003347434,0.072179094,-0.015090353,-0.20628358,-0.23495054,0.114351206,-0.07105698,-0.30636105,0.2832672,-0.14775066,-0.13008152,0.065960385,0.02565218,-0.096179925,0.7304517,0.24384022,-0.16421357,-0.6312347,0.26986527,0.06308902,0.061296526,0.12603094,-0.11560797,0.31117386,-0.23092501,0.21909711,-0.6794615,-0.33158633,0.039361645,0.00014883919,-0.12169284,-0.38621393,-0.073306,-0.20892991,0.08349975,-0.13544087,-0.05092505,0.30411124,0.10228582,-0.57247156,0.29813132,0.47036368,0.16482075,0.1357062,-0.11973475,-0.030517174,0.053010147,-0.114571944,0.56686467,-0.051792946,-0.03977228
A0A2P1GIW2,-0.042188942,0.26012668,-0.46024764,-0.108855784,0.13488013,0.149199,0.016637763,0.20905802,-0.07641056,-0.06898847,-0.13918635,0.13486557,-0.3418694,-0.09674409,0.10995838,0.05220469,-0.19650765,0.074554384,-0.104045786,-0.5867117,-0.20328063,0.11959472,0.25515464,-0.72589993,-0.1399791,-0.34808972,0.047724724,-0.17301546,-0.17802194,-0.16953938,-0.07958539,-0.27306616,0.00825347,-0.45073313,0.065803126,-0.10846185,-0.6410851,0.8073423,0.3813915,-0.032590978,0.68541783,-0.7175915,0.3769818,-0.3180223,-0.007853575,0.21420962,-0.030500516,-0.014186472,0.08731921,0.13326225,-0.19169553,-0.05069084,0.0995938,-0.11996919,0.44655883,-0.19617704,0.10948711,-0.23346518,0.05295012,-0.29863486,0.028797492,-0.20635064,-0.27201,-0.09342149,-0.07422551,0.09087266,0.097793385,0.03683994,0.17529735,0.3248165,0.06609062,-0.018841848,-0.3114195,-0.42980132,0.05516662,-0.1768559,0.008483253,0.038957387,-0.21088101,-0.012024656,-0.21081354,-0.11875908,0.13581179,-0.22645068,0.03421592,0.09676263,-0.005762808,0.031029232,0.13888189,0.04538701,-0.10445068,0.48443973,0.2904085,0.08796482,-0.47656494,0.3387214,0.28006145,0.25666445,-0.051652167,-0.03212443,0.2724651,-0.071334705,0.43772563,-0.7268979,-0.40154862,-0.020114243,-0.101851076,-0.14079177,-0.5209847,-0.13094434,-0.19428095,0.19285414,-0.009898432,0.030555174,0.21660456,-0.019411992,-0.418921,0.39823455,0.7502008,-0.10720314,0.025022946,-0.18496013,-0.0018128902,0.14524177,-0.11889152,0.43567118,0.14755583,-0.13412538
P20592,-0.05912867,-0.059700634,-0.67953134,-0.14244767,0.14666496,0.064071365,-0.023573002,0.11194805,0.018336093,0.023867747,-0.14130084,-0.013957523,-0.31283113,-0.11351814,0.092608124,0.06376133,-0.119609475,0.13522013,-0.20166074,-0.36309946,-0.367008,0.06928768,0.33448505,-0.7898824,-0.088432856,-0.15968727,-0.0657194,-0.038920525,-0.35856247,-0.13897221,0.05515669,-0.16472994,-0.007942359,-0.361725,-0.17774753,-0.2348867,-0.71416813,0.73472905,0.39390397,-0.16514622,0.6011833,-0.62958264,0.40915644,-0.42277876,-0.13456585,0.019611478,0.18228096,-0.051233996,-0.049183834,0.09345764,-0.021556625,-0.035649944,0.064542614,-0.024102248,0.39068934,-0.21250087,0.0652524,-0.24255149,0.071288586,-0.18889402,0.040586546,-0.23114775,-0.2782168,0.05977129,0.0073844343,0.029019618,0.1446617,0.17288806,0.1319093,0.32047686,0.016966036,-0.22611947,-0.26618078,-0.17831303,0.10113076,-0.2579088,0.16759236,0.14522035,-0.2021323,0.0068790168,-0.014277299,-0.17343329,-0.024544766,-0.19097488,0.0031880662,0.19120383,0.10595811,0.068165764,0.034486543,0.1849099,-0.057309672,0.47799423,0.24953169,0.18629836,-0.519072,0.3224499,0.21055956,0.02236101,0.14316523,-0.20984794,0.6310579,-0.28260162,0.32186592,-0.6146578,-0.5403908,0.03404831,0.059925985,-0.1096119,-0.49875474,-0.07058349,-0.1509052,0.21084301,-0.27296832,-0.19286418,0.3872571,0.017985178,-0.5557687,0.4262402,0.6592419,-0.08649377,0.13463372,0.00543388,0.065537766,0.09278846,-0.19917798,0.74638504,0.1856981,-0.061547596
O60242,-0.09113558,0.15872349,-0.4200904,-0.18297774,0.3424807,0.32265452,-0.012761563,0.29648748,-0.10140448,-0.1356627,0.23174667,0.22920416,-0.39808038,-0.16941443,-0.047066495,0.07124595,-0.12077741,0.4336461,-0.08037629,-0.33868873,-0.2847527,0.55912185,0.28644547,-0.80778563,-0.13655439,-0.061863504,-0.024105396,0.2093802,-0.27970064,-0.18478046,0.005711071,-0.21776381,-0.037300944,-0.21515426,-0.10690993,-0.2335258,-1.0063766,0.67010325,0.16773678,-0.05683393,0.7152233,-0.88247645,0.20436014,-0.43557158,-0.09710931,0.38922504,-0.2328383,-0.13664499,0.22902128,-0.04203772,-0.09788742,0.21578893,0.0013207942,-0.2026616,0.42056775,-0.14290148,0.011873707,-0.20859607,0.25571546,-0.10295739,-0.10520457,0.051595222,-0.25775743,0.06587568,-0.05304379,-0.11876468,-0.2615116,-0.08963976,0.15140846,0.31520143,-0.21655568,-0.24887952,0.096874066,-0.2497606,0.028765533,-0.2482838,0.11540869,-0.12485725,0.25935876,-0.13106456,-0.3542903,-0.3145414,0.07147334,0.0054248273,-0.11326349,0.3686059,-0.15506512,-0.27926037,0.13157436,0.11014402,-0.09169577,0.5673329,0.10195746,-0.1699418,-0.6111247,0.30430296,-0.0020252168,0.2420432,0.2384739,-0.028511424,0.38700902,-0.03858448,0.36736453,-0.852885,-0.43548542,0.3135297,-0.1296408,-0.050841533,-0.37816837,-0.009726107,-0.12564385,0.07459733,0.003482636,-0.05204141,0.43214715,-0.049963877,-0.47775084,0.2704206,0.5184041,0.020169996,0.1283778,-0.19086774,-0.0045515,0.12709478,-0.4032565,0.43481928,0.13104762,-0.0033380538
